phoneno,age,gender,zipcode,calls,sms,mms,charges,coverage,complaint,sim,phone,prepost,churn
3542,2,Female,94110,50,60,35,490,0,3,Single Sim,Andoid,Postpaid,0
7007,1,Male,90064,633,28,4,1910,0,1,Single Sim,Andoid,Postpaid,0
7031,2,Male,92374,100,54,30,780,0,4,Single Sim,Andoid,Postpaid,0
6519,1,Male,94115,100,32,6,280,0,3,Single Sim,Andoid,Prepaid,0
9243,2,Male,95630,80,59,33,420,0,1,Single Sim,Andoid,Postpaid,0
7997,1,Male,92407,250,63,38,1400,0,1,Single Sim,Andoid,Prepaid,0
7011,2,Male,95053,130,48,23,450,0,1,Single Sim,Andoid,Postpaid,0
4110,1,Female,95827,30,56,32,1220,4,2,Single Sim,IOS,Postpaid,0
9560,2,Male,95051,260,36,12,650,0,3,Single Sim,Andoid,Postpaid,0
7010,3,Male,94117,140,57,27,680,0,1,Single Sim,Andoid,Postpaid,0
7161,1,Male,93657,200,29,3,1530,4,2,Single Sim,Andoid,Prepaid,0
4589,2,Male,92110,140,39,13,890,0,4,Single Sim,Andoid,Prepaid,0
4254,1,Female,93524,260,59,34,910,0,1,Single Sim,Andoid,Postpaid,0
5446,2,Male,92038,200,31,6,550,2,4,Single Sim,Andoid,Postpaid,0
3198,1,Female,91304,330,43,19,1180,0,2,Single Sim,Andoid,Prepaid,0
1275,3,Male,93407,67,35,5,220,2,1,Single Sim,Andoid,Prepaid,0
6259,3,Female,92606,140,54,24,630,2,3,Single Sim,Andoid,Postpaid,0
6937,2,Male,92192,50,51,27,120,1,4,Dual Sim,Andoid,Postpaid,0
4767,2,Male,90745,270,44,19,500,0,3,Single Sim,Andoid,Postpaid,0
3271,3,Female,94305,160,25,0,430,0,2,Dual Sim,IOS,Postpaid,0
2514,1,Female,95060,660,40,15,1730,0,4,Single Sim,IOS,Postpaid,1
3598,1,Male,93407,300,26,2,600,2,2,Single Sim,Andoid,Prepaid,1
5840,3,Male,94301,100,39,14,1130,0,1,Dual Sim,Andoid,Postpaid,0
4336,2,Male,92182,530,28,4,1550,0,4,Single Sim,Andoid,Postpaid,1
9553,2,Female,92692,100,52,28,910,0,4,Single Sim,Andoid,Prepaid,0
5234,2,Male,95818,110,53,29,550,0,4,Single Sim,Andoid,Postpaid,0
9379,1,Male,90277,140,44,20,1730,5,2,Single Sim,Andoid,Postpaid,0
7498,3,Female,92101,30,43,19,710,0,3,Single Sim,Andoid,Prepaid,0
6154,3,Male,94704,40,56,30,240,1,2,Single Sim,Andoid,Prepaid,0
4688,2,Male,94610,200,38,14,420,1,1,Single Sim,Andoid,Postpaid,0
6954,1,Male,94539,433,30,6,1410,0,2,Single Sim,Andoid,Postpaid,0
7722,3,Male,93106,190,32,6,320,0,1,Single Sim,Andoid,Postpaid,0
4782,1,Male,94539,130,35,10,550,0,4,Single Sim,Andoid,Prepaid,0
8660,1,Male,90254,750,43,19,1530,0,2,Single Sim,Andoid,Postpaid,0
7608,1,Female,94590,140,58,32,1130,3,2,Single Sim,Andoid,Prepaid,0
9547,2,Male,92691,170,25,0,300,0,2,Single Sim,Andoid,Prepaid,0
3745,3,Female,92028,100,54,24,290,2,3,Single Sim,Andoid,Prepaid,0
2374,2,Male,90089,680,57,32,1740,5,1,Single Sim,Andoid,Postpaid,1
3790,3,Male,92717,30,50,24,350,0,1,Single Sim,Andoid,Postpaid,0
6480,2,Male,95054,200,32,8,980,2,2,Single Sim,Andoid,Postpaid,0
3973,3,Male,92054,100,63,37,300,2,2,Single Sim,Andoid,Postpaid,0
9956,1,Female,95051,250,31,6,580,0,2,Single Sim,Andoid,Prepaid,0
5203,1,Male,92101,100,36,12,250,2,4,Single Sim,Andoid,Prepaid,0
9597,1,Male,92029,70,58,34,190,0,4,Single Sim,Andoid,Prepaid,0
3884,2,Male,93105,70,56,30,440,2,4,Single Sim,Andoid,Postpaid,0
6668,1,Female,90291,100,49,25,200,2,4,Single Sim,Andoid,Postpaid,0
7881,1,Male,91941,310,30,5,980,3,2,Single Sim,Andoid,Postpaid,0
7794,1,Male,92346,160,33,7,900,0,3,Single Sim,Andoid,Postpaid,0
1172,1,Male,94304,70,45,21,610,0,3,Single Sim,Andoid,Prepaid,0
8240,2,Male,94402,200,30,5,400,0,4,Single Sim,Andoid,Postpaid,0
4970,3,Male,94618,210,47,23,380,0,2,Single Sim,Andoid,Prepaid,0
9655,2,Male,92093,170,25,0,280,0,2,Single Sim,Andoid,Prepaid,0
4655,3,Female,94305,150,63,33,340,0,1,Single Sim,Andoid,Postpaid,0
6357,3,Female,95616,230,55,29,730,0,2,Single Sim,Andoid,Postpaid,0
8772,1,Female,94904,200,65,41,1330,0,4,Single Sim,Andoid,Prepaid,1
9233,1,Male,94608,20,44,18,530,0,1,Single Sim,Andoid,Postpaid,0
1565,3,Female,9307,60,51,25,210,0,4,Single Sim,Andoid,Postpaid,0
5683,1,Male,93943,90,35,9,400,0,3,Single Sim,Andoid,Postpaid,0
7319,2,Male,95051,170,30,5,410,0,4,Single Sim,Andoid,Postpaid,0
2471,2,Male,95482,180,31,5,820,0,4,Single Sim,Andoid,Postpaid,0
3761,3,Male,95814,340,54,30,1000,0,4,Single Sim,Andoid,Prepaid,1
2467,1,Female,90024,700,45,20,1550,0,1,Single Sim,Andoid,Postpaid,0
4069,1,Male,92521,20,45,19,450,0,1,Single Sim,Andoid,Postpaid,0
4427,3,Female,94080,30,58,32,90,0,3,Single Sim,Andoid,Prepaid,0
5719,3,Male,91709,180,54,29,480,0,4,Single Sim,Andoid,Postpaid,0
1934,3,Female,90095,10,53,28,180,2,4,Dual Sim,IOS,Postpaid,0
8621,1,Female,91311,340,33,9,800,0,4,Single Sim,Andoid,Postpaid,0
3095,1,Male,94509,280,60,35,640,0,2,Single Sim,Andoid,Prepaid,0
1355,1,Male,93023,10,50,24,290,0,4,Single Sim,Andoid,Prepaid,0
1768,2,Male,90503,70,26,2,480,0,3,Single Sim,Andoid,Postpaid,0
4379,1,Male,94608,40,54,30,230,0,2,Single Sim,Andoid,Prepaid,0
6577,1,Female,90024,20,28,3,840,0,4,Single Sim,Andoid,Postpaid,0
5558,1,Male,94542,660,36,10,1790,0,3,Single Sim,Andoid,Postpaid,1
2173,2,Female,95747,150,29,2,300,2,4,Single Sim,Andoid,Prepaid,0
2565,1,Female,91604,490,54,28,930,2,1,Single Sim,IOS,Postpaid,0
4519,2,Male,92647,190,55,30,390,0,2,Single Sim,Andoid,Prepaid,0
1895,2,Male,92866,50,61,36,600,2,3,Single Sim,Andoid,Prepaid,0
1495,1,Female,90245,380,36,11,1330,3,1,Dual Sim,IOS,Postpaid,0
1953,1,Male,92354,240,45,19,1250,0,1,Single Sim,Andoid,Prepaid,0
2158,3,Male,93437,180,64,40,580,0,1,Single Sim,Andoid,Postpaid,0
8770,1,Male,91745,280,60,36,890,0,2,Single Sim,Andoid,Postpaid,0
8912,2,Male,90019,267,49,22,820,2,1,Single Sim,Andoid,Postpaid,0
4248,1,Female,94111,330,47,23,1100,0,2,Single Sim,Andoid,Postpaid,0
5549,3,Male,92182,230,60,36,540,0,4,Dual Sim,Andoid,Prepaid,0
9104,3,Male,93311,190,45,20,890,0,4,Single Sim,Andoid,Postpaid,0
4418,1,Male,92407,230,32,7,420,0,3,Single Sim,Andoid,Postpaid,0
8171,2,Female,94309,190,52,28,410,0,3,Single Sim,Andoid,Prepaid,0
4653,2,Male,93106,100,35,8,380,2,4,Single Sim,Andoid,Postpaid,0
7545,1,Male,94304,40,40,15,850,0,2,Single Sim,Andoid,Postpaid,0
2059,2,Male,90073,100,53,29,830,0,4,Single Sim,Andoid,Postpaid,0
1523,3,Male,90089,100,27,0,330,0,4,Single Sim,Andoid,Prepaid,0
1433,1,Female,94501,210,58,33,500,0,4,Single Sim,Andoid,Prepaid,0
9747,3,Female,93105,360,47,22,580,0,4,Single Sim,Andoid,Postpaid,0
2384,2,Male,92333,310,28,3,1150,0,4,Single Sim,Andoid,Prepaid,1
9834,1,Male,91380,630,46,20,1450,0,2,Dual Sim,IOS,Postpaid,0
2098,1,Male,95616,750,43,19,1610,0,2,Single Sim,Andoid,Prepaid,0
2916,1,Male,92029,20,56,30,380,0,1,Single Sim,Andoid,Prepaid,0
6234,1,Male,90505,80,28,3,280,0,4,Single Sim,Andoid,Postpaid,0
7021,1,Female,92182,233,42,18,750,0,3,Single Sim,Andoid,Prepaid,0
4166,1,Female,92521,130,32,7,350,2,3,Single Sim,Andoid,Prepaid,0
5415,1,Female,94720,100,62,38,240,2,2,Single Sim,Andoid,Prepaid,0
5522,2,Male,94998,10,37,13,780,0,4,Single Sim,Andoid,Postpaid,0
6746,3,Male,94086,130,51,26,1130,2,1,Single Sim,Andoid,Postpaid,0
8449,1,Male,94305,210,39,13,750,3,3,Single Sim,Andoid,Postpaid,0
8926,1,Male,91311,570,43,17,910,0,1,Single Sim,Andoid,Postpaid,0
1082,1,Female,91330,20,52,28,310,2,4,Single Sim,Andoid,Postpaid,0
4264,2,Male,95819,180,30,6,450,0,1,Single Sim,Andoid,Postpaid,0
9081,1,Male,94709,80,52,26,800,0,3,Single Sim,Andoid,Prepaid,0
2851,3,Male,92122,140,61,35,500,2,3,Single Sim,Andoid,Postpaid,0
9052,2,Male,95825,100,36,9,310,0,4,Dual Sim,Andoid,Postpaid,0
2734,2,Female,93943,380,58,32,1130,2,2,Single Sim,IOS,Postpaid,1
2286,1,Male,94304,60,47,23,290,0,4,Single Sim,Andoid,Postpaid,0
3192,1,Male,92626,150,64,39,590,2,2,Single Sim,Andoid,Postpaid,0
9750,2,Male,93555,130,52,27,430,0,1,Dual Sim,Andoid,Postpaid,0
1814,3,Male,95136,300,58,28,1220,2,1,Single Sim,Andoid,Postpaid,1
4470,1,Male,90509,100,48,24,290,0,1,Single Sim,Andoid,Prepaid,0
7708,3,Female,93106,0,64,40,910,0,2,Single Sim,Andoid,Postpaid,0
7792,3,Male,94590,220,58,32,650,0,3,Single Sim,Andoid,Postpaid,0
3989,1,Female,93108,100,47,23,220,0,1,Single Sim,Andoid,Prepaid,0
6617,3,Male,95134,140,49,23,710,0,1,Single Sim,Andoid,Prepaid,0
3784,2,Female,94588,200,31,4,600,0,4,Single Sim,Andoid,Postpaid,0
4775,3,Male,91706,200,61,37,600,0,3,Single Sim,Andoid,Postpaid,0
8811,1,Female,95747,30,51,25,690,0,1,Single Sim,Andoid,Postpaid,0
9914,3,Male,94132,175,28,-2,480,1,2,Single Sim,Andoid,Postpaid,0
3518,2,Male,94022,20,39,13,210,0,3,Single Sim,Andoid,Prepaid,0
9103,2,Male,92109,280,54,28,530,0,4,Dual Sim,Andoid,Prepaid,0
3733,3,Male,94110,90,50,24,290,0,3,Single Sim,Andoid,Prepaid,0
8317,2,Male,91107,220,30,4,600,0,4,Single Sim,Andoid,Postpaid,0
2866,2,Male,92068,50,64,39,420,2,3,Single Sim,Andoid,Postpaid,0
3343,3,Male,94303,30,29,3,690,0,3,Single Sim,Andoid,Prepaid,0
7246,1,Female,95841,100,48,24,200,0,1,Single Sim,Andoid,Postpaid,0
6443,1,Male,91107,300,35,10,2000,5,2,Single Sim,Andoid,Prepaid,0
9286,1,Female,90277,210,60,36,1410,0,2,Single Sim,Andoid,Postpaid,0
1864,1,Male,92123,370,55,30,810,0,2,Dual Sim,Andoid,Prepaid,0
2477,3,Male,91423,830,29,4,1830,0,3,Single Sim,Andoid,Postpaid,1
3353,2,Male,94928,550,48,22,1490,0,2,Dual Sim,IOS,Postpaid,1
8850,3,Female,94305,360,43,19,830,0,4,Single Sim,Andoid,Prepaid,1
5656,2,Male,94305,190,66,42,350,2,1,Single Sim,Andoid,Postpaid,0
7411,3,Male,91342,90,25,0,130,0,2,Single Sim,Andoid,Postpaid,0
8828,1,Female,90232,240,45,20,390,0,1,Single Sim,Andoid,Prepaid,0
7291,3,Male,92634,50,34,10,210,0,1,Single Sim,Andoid,Postpaid,0
1018,3,Female,94609,70,48,23,100,0,2,Single Sim,Andoid,Postpaid,0
5262,2,Male,91006,180,32,6,840,0,4,Single Sim,Andoid,Prepaid,0
6070,1,Female,91768,10,50,24,300,2,4,Single Sim,Andoid,Postpaid,0
8865,1,Male,90007,30,43,19,310,2,4,Single Sim,Andoid,Postpaid,0
7492,2,Male,93955,120,64,39,1820,6,1,Single Sim,Andoid,Postpaid,1
1131,1,Male,90028,690,60,34,1140,0,2,Single Sim,Andoid,Postpaid,0
5215,2,Male,92008,610,43,19,1520,0,3,Single Sim,Andoid,Prepaid,1
1708,2,Female,92717,80,60,34,530,0,1,Dual Sim,Andoid,Prepaid,0
3127,2,Male,95112,40,64,39,240,1,4,Single Sim,Andoid,Postpaid,0
9247,1,Female,95060,330,44,20,1500,0,2,Single Sim,Andoid,Prepaid,0
1039,1,Female,92154,600,60,36,1320,5,2,Single Sim,Andoid,Postpaid,0
5534,3,Female,94998,160,54,29,680,0,3,Single Sim,Andoid,Postpaid,0
1481,1,Female,94063,120,33,9,530,0,1,Single Sim,Andoid,Prepaid,0
9883,2,Male,94022,460,56,32,1730,1,1,Single Sim,IOS,Postpaid,1
2231,2,Male,90095,100,29,5,300,0,3,Single Sim,Andoid,Prepaid,0
8416,1,Female,95023,20,25,1,1130,0,2,Single Sim,Andoid,Postpaid,0
1369,2,Male,95014,80,60,34,150,0,1,Single Sim,Andoid,Postpaid,0
3698,1,Male,92173,370,55,30,840,4,2,Dual Sim,Andoid,Postpaid,0
6030,2,Female,94117,140,39,13,880,0,0,Single Sim,Andoid,Postpaid,0
9666,1,Male,94122,280,37,13,430,0,3,Single Sim,Andoid,Postpaid,0
5394,3,Female,91380,210,53,28,430,0,2,Single Sim,IOS,Postpaid,0
1496,1,Male,94303,270,34,10,900,0,2,Single Sim,Andoid,Postpaid,0
8734,1,Male,92115,30,42,18,340,2,4,Dual Sim,Andoid,Postpaid,0
9907,1,Male,94596,130,60,36,380,0,4,Single Sim,Andoid,Postpaid,0
6799,1,Female,94720,100,50,24,1730,0,1,Single Sim,Andoid,Postpaid,0
2173,1,Male,92647,800,41,17,1600,0,2,Single Sim,Andoid,Postpaid,0
1527,2,Female,94545,60,25,0,440,0,4,Single Sim,Andoid,Postpaid,0
5642,3,Male,94301,40,50,24,830,0,2,Single Sim,Andoid,Postpaid,0
7815,3,Male,90623,260,48,22,940,0,4,Single Sim,Andoid,Postpaid,0
4604,3,Female,95023,210,32,8,430,0,1,Single Sim,Andoid,Prepaid,0
3083,2,Male,93108,170,50,25,420,0,3,Single Sim,Andoid,Postpaid,0
6931,1,Male,92177,30,59,33,340,0,2,Single Sim,Andoid,Prepaid,0
9970,2,Male,90640,190,50,26,390,0,3,Single Sim,Andoid,Postpaid,0
7437,2,Male,92833,10,44,19,700,0,1,Single Sim,Andoid,Prepaid,0
1353,3,Female,94022,180,31,5,390,2,4,Single Sim,Andoid,Prepaid,0
5637,3,Male,94720,200,40,10,440,0,3,Single Sim,Andoid,Postpaid,0
7754,2,Male,94305,310,36,12,690,0,3,Single Sim,Andoid,Postpaid,1
4071,3,Male,94608,90,51,25,440,0,3,Single Sim,Andoid,Prepaid,0
7054,3,Male,91380,10,64,40,320,0,3,Single Sim,Andoid,Postpaid,0
7852,3,Male,95521,70,47,22,150,0,2,Single Sim,Andoid,Prepaid,0
6290,1,Male,90503,680,52,28,1180,2,2,Single Sim,Andoid,Postpaid,0
5497,2,Male,95136,130,51,26,620,3,1,Single Sim,Andoid,Postpaid,0
7773,2,Male,94143,220,31,5,820,0,4,Single Sim,Andoid,Prepaid,0
4355,1,Female,95035,300,39,14,540,2,3,Single Sim,Andoid,Prepaid,0
3502,3,Male,94607,210,30,6,480,0,1,Single Sim,Andoid,Prepaid,0
7742,3,Male,91730,30,27,1,740,0,3,Single Sim,Andoid,Postpaid,0
2665,3,Female,92780,100,41,16,1130,3,1,Single Sim,Andoid,Prepaid,0
6116,2,Male,90009,170,53,27,810,0,3,Single Sim,Andoid,Prepaid,0
8012,2,Male,92834,100,54,27,430,2,3,Single Sim,Andoid,Prepaid,0
2729,2,Male,92677,180,28,4,340,0,1,Single Sim,Andoid,Postpaid,0
9202,3,Male,95616,250,34,9,480,2,1,Single Sim,Andoid,Postpaid,0
2748,2,Female,90024,120,61,37,540,2,4,Single Sim,Andoid,Postpaid,0
4410,2,Male,92518,140,48,24,750,0,4,Single Sim,Andoid,Postpaid,0
4247,1,Male,91007,280,36,11,720,3,1,Single Sim,Andoid,Prepaid,0
4350,1,Male,93023,90,56,31,390,0,4,Single Sim,Andoid,Prepaid,0
5111,1,Male,93014,20,24,-1,750,0,4,Single Sim,Andoid,Postpaid,0
4519,1,Male,94024,280,64,38,790,2,2,Single Sim,Andoid,Prepaid,0
9544,1,Female,93106,633,26,2,2050,3,1,Single Sim,Andoid,Prepaid,0
9235,1,Male,90027,10,33,8,650,1,2,Single Sim,Andoid,Postpaid,0
4901,1,Male,90089,20,64,39,1220,4,4,Single Sim,Andoid,Postpaid,1
5670,2,Male,95207,80,39,15,820,0,1,Single Sim,Andoid,Postpaid,0
2000,1,Female,91706,20,54,30,210,0,2,Single Sim,Andoid,Prepaid,0
6185,3,Female,90401,210,32,6,500,0,4,Dual Sim,IOS,Postpaid,0
9921,1,Female,94305,280,62,37,390,2,2,Single Sim,IOS,Postpaid,0
4555,1,Male,92807,190,27,2,1010,0,1,Single Sim,Andoid,Prepaid,0
9005,3,Male,93117,60,53,28,410,0,2,Dual Sim,Andoid,Prepaid,0
3233,1,Male,94143,30,51,25,1320,0,1,Single Sim,Andoid,Postpaid,0
6926,2,Male,92173,240,25,-1,430,2,3,Single Sim,Andoid,Postpaid,0
3413,3,Male,90717,490,44,20,1310,0,1,Single Sim,Andoid,Postpaid,1
8870,2,Female,94534,40,31,5,110,1,1,Single Sim,Andoid,Prepaid,0
4656,3,Male,94720,30,57,32,210,2,1,Single Sim,Andoid,Prepaid,0
2205,3,Male,94010,230,25,-1,1090,4,4,Single Sim,Andoid,Postpaid,0
7910,1,Male,95014,433,30,6,1410,0,2,Single Sim,Andoid,Prepaid,0
9995,1,Male,94709,10,40,14,810,0,3,Single Sim,Andoid,Postpaid,0
8587,1,Female,94704,240,63,38,540,1,3,Single Sim,Andoid,Prepaid,0
7315,1,Male,91614,780,35,10,1640,0,2,Single Sim,Andoid,Postpaid,0
7772,1,Male,94303,30,43,19,280,1,4,Single Sim,Andoid,Prepaid,0
1859,3,Male,94025,260,27,2,680,3,3,Dual Sim,Andoid,Prepaid,0
4712,3,Female,94132,200,44,14,440,2,3,Dual Sim,IOS,Postpaid,0
1834,3,Female,94117,140,49,23,610,0,1,Single Sim,Andoid,Postpaid,0
6694,2,Female,94110,130,61,36,350,0,3,Single Sim,Andoid,Prepaid,0
6925,2,Female,94301,30,60,34,540,0,3,Single Sim,Andoid,Postpaid,0
1713,1,Female,93118,10,59,34,140,0,1,Single Sim,Andoid,Postpaid,0
2127,1,Male,90024,220,28,3,520,3,4,Single Sim,Andoid,Postpaid,0
2049,1,Male,91330,30,52,28,1010,0,2,Single Sim,Andoid,Prepaid,0
1699,1,Male,94720,720,28,2,1490,0,2,Single Sim,Andoid,Postpaid,0
8677,1,Female,92037,80,34,8,350,2,4,Single Sim,IOS,Postpaid,0
3832,3,Male,93105,30,60,34,210,2,3,Single Sim,Andoid,Postpaid,0
6097,1,Female,95039,190,39,15,1180,0,2,Single Sim,Andoid,Prepaid,0
3280,2,Male,95064,200,30,5,380,0,4,Dual Sim,Andoid,Prepaid,0
3071,1,Male,95818,20,49,25,240,2,4,Single Sim,Andoid,Postpaid,0
9283,3,Male,93943,370,43,18,590,0,1,Single Sim,Andoid,Postpaid,0
7990,3,Male,94234,167,63,33,410,0,4,Single Sim,Andoid,Postpaid,0
4241,2,Female,94035,80,28,3,850,0,1,Single Sim,Andoid,Postpaid,0
7369,1,Male,94608,100,51,27,120,0,4,Single Sim,Andoid,Postpaid,0
9984,3,Male,94904,60,33,7,320,2,1,Single Sim,Andoid,Prepaid,0
4190,1,Male,90210,80,55,29,790,0,3,Single Sim,Andoid,Postpaid,0
7774,3,Female,95060,360,53,28,1750,0,3,Single Sim,IOS,Postpaid,1
5486,1,Male,95112,90,34,8,280,0,3,Single Sim,Andoid,Prepaid,0
4057,1,Female,92101,10,34,9,410,2,2,Single Sim,Andoid,Postpaid,0
5787,1,Male,95136,210,40,14,700,2,3,Single Sim,Andoid,Prepaid,0
6165,2,Male,94928,650,49,25,1610,5,3,Dual Sim,IOS,Prepaid,1
4957,2,Male,94143,220,35,9,530,0,4,Single Sim,Andoid,Postpaid,0
3364,1,Male,92333,340,39,15,1280,0,1,Single Sim,Andoid,Prepaid,0
8165,2,Female,95020,100,55,28,500,0,3,Single Sim,Andoid,Postpaid,0
8659,2,Female,94709,200,29,5,800,0,2,Single Sim,Andoid,Postpaid,0
6811,2,Male,91107,270,54,30,930,0,1,Single Sim,Andoid,Postpaid,0
9929,3,Female,92870,30,25,-1,480,0,3,Single Sim,Andoid,Prepaid,0
8446,1,Male,94043,680,52,28,1490,0,2,Single Sim,Andoid,Postpaid,0
5075,2,Female,92124,250,46,19,490,0,3,Single Sim,Andoid,Postpaid,0
8470,2,Male,93524,270,57,33,880,0,1,Single Sim,Andoid,Postpaid,0
8468,3,Female,90049,40,52,22,220,0,4,Single Sim,Andoid,Postpaid,0
5875,1,Female,94521,220,28,3,550,0,4,Single Sim,Andoid,Postpaid,0
6773,3,Male,95678,70,44,18,720,2,1,Single Sim,Andoid,Prepaid,0
9827,2,Male,95045,170,24,-1,380,0,2,Single Sim,Andoid,Postpaid,0
4801,1,Male,91604,340,40,16,1140,3,1,Single Sim,Andoid,Postpaid,0
2874,3,Male,92653,400,34,4,830,0,4,Single Sim,Andoid,Postpaid,0
3192,1,Female,94305,40,39,14,1010,0,2,Single Sim,Andoid,Postpaid,0
9057,1,Male,93305,490,50,24,940,3,1,Single Sim,Andoid,Postpaid,0
4011,1,Female,93117,250,41,17,400,0,2,Single Sim,IOS,Postpaid,0
5356,1,Male,92821,600,31,7,1280,0,1,Single Sim,Andoid,Prepaid,0
6725,3,Male,94612,210,29,3,390,0,4,Single Sim,Andoid,Postpaid,0
7488,1,Male,92037,100,30,5,510,0,1,Single Sim,Andoid,Postpaid,0
6962,3,Female,95051,200,44,20,790,0,4,Dual Sim,IOS,Postpaid,0
1595,2,Male,90025,220,33,7,480,0,4,Single Sim,Andoid,Postpaid,0
4806,1,Male,94143,0,50,26,850,2,1,Single Sim,Andoid,Prepaid,0
8336,1,Male,92121,180,42,18,410,1,1,Single Sim,Andoid,Postpaid,0
3287,3,Male,94022,350,48,22,1520,0,1,Single Sim,Andoid,Postpaid,1
8339,1,Female,92835,720,24,-2,1250,0,2,Dual Sim,Andoid,Prepaid,0
3998,3,Male,92374,20,56,31,110,1,2,Single Sim,Andoid,Prepaid,0
8001,1,Female,94720,250,28,4,1030,0,2,Single Sim,Andoid,Postpaid,0
6176,1,Male,94143,50,56,30,1410,0,2,Single Sim,Andoid,Postpaid,0
5919,1,Female,91320,140,58,32,380,0,1,Single Sim,Andoid,Postpaid,0
1550,1,Male,95035,60,29,5,1350,0,2,Single Sim,Andoid,Prepaid,0
2753,2,Male,94720,50,63,38,280,1,2,Single Sim,Andoid,Postpaid,0
2892,1,Female,90245,220,28,3,700,3,4,Single Sim,Andoid,Prepaid,0
3696,1,Female,91330,20,57,31,410,0,1,Single Sim,Andoid,Postpaid,0
6404,2,Male,91741,90,34,8,810,3,3,Single Sim,Andoid,Postpaid,0
3323,3,Male,95014,10,28,3,1700,0,1,Single Sim,Andoid,Prepaid,1
2288,2,Male,91910,170,27,2,550,0,4,Single Sim,Andoid,Postpaid,0
8314,3,Male,91770,150,37,11,240,0,4,Single Sim,Andoid,Prepaid,0
4716,2,Male,94132,180,52,28,810,3,3,Single Sim,Andoid,Prepaid,0
5832,1,Male,94701,180,49,23,320,1,4,Single Sim,Andoid,Prepaid,0
9612,1,Female,90095,130,65,40,1290,0,1,Single Sim,Andoid,Postpaid,0
7555,1,Male,94904,90,60,35,1080,0,1,Dual Sim,Andoid,Prepaid,0
2728,1,Female,90034,860,37,12,1800,0,1,Single Sim,Andoid,Postpaid,0
3306,1,Male,93943,690,63,37,1390,0,2,Single Sim,Andoid,Prepaid,0
6324,3,Female,94025,140,40,14,330,0,2,Single Sim,Andoid,Postpaid,0
1352,3,Male,94024,260,46,20,740,0,4,Single Sim,Andoid,Postpaid,0
7073,3,Male,91320,70,63,37,420,2,2,Single Sim,Andoid,Postpaid,0
4437,3,Male,93106,300,57,27,730,0,1,Single Sim,Andoid,Prepaid,0
8543,2,Male,91129,290,33,8,1150,0,4,Single Sim,Andoid,Postpaid,1
9008,2,Male,91125,180,41,17,1140,0,2,Single Sim,Andoid,Postpaid,0
6277,1,Male,93555,190,41,17,920,2,2,Single Sim,Andoid,Postpaid,0
9457,3,Male,95616,30,44,19,340,1,1,Single Sim,Andoid,Postpaid,0
5906,2,Male,92821,167,33,6,540,2,2,Single Sim,Andoid,Postpaid,0
3476,3,Male,95605,100,52,28,640,3,2,Single Sim,Andoid,Postpaid,0
3036,3,Female,94305,20,30,6,420,1,1,Single Sim,Andoid,Prepaid,0
7565,1,Male,92677,210,45,19,700,0,3,Single Sim,Andoid,Postpaid,0
7124,2,Male,90071,130,49,24,510,0,1,Single Sim,Andoid,Prepaid,0
8400,1,Female,91711,290,45,19,710,3,4,Single Sim,IOS,Postpaid,0
9589,1,Female,96651,130,32,7,350,2,3,Single Sim,Andoid,Prepaid,0
9771,2,Male,94960,100,45,18,400,0,3,Single Sim,Andoid,Postpaid,0
3746,3,Male,94720,270,57,32,1650,0,4,Single Sim,Andoid,Postpaid,1
1400,3,Female,94583,150,61,31,180,0,1,Single Sim,Andoid,Postpaid,0
5121,1,Female,90034,140,57,31,320,0,3,Dual Sim,IOS,Postpaid,0
4543,1,Male,90509,20,60,35,350,2,3,Single Sim,Andoid,Postpaid,0
5972,1,Male,92037,610,40,16,1200,2,2,Single Sim,Andoid,Postpaid,0
9258,3,Male,90245,10,53,28,310,0,4,Single Sim,Andoid,Postpaid,0
5890,1,Male,92054,150,42,16,350,0,3,Single Sim,Andoid,Prepaid,0
2687,3,Female,92646,20,62,36,320,0,2,Single Sim,Andoid,Postpaid,0
1540,3,Male,94960,370,43,18,850,4,1,Dual Sim,Andoid,Postpaid,0
7936,1,Male,95060,780,35,10,1390,0,2,Single Sim,Andoid,Prepaid,0
9632,1,Male,94132,30,50,24,1030,0,1,Single Sim,Andoid,Postpaid,0
9587,1,Male,91902,140,45,21,1520,0,2,Single Sim,Andoid,Postpaid,0
1458,2,Male,92121,200,52,27,330,0,2,Single Sim,Andoid,Postpaid,0
5908,2,Male,95120,220,35,9,840,4,4,Single Sim,Andoid,Prepaid,0
4187,1,Male,90033,170,58,33,610,0,4,Single Sim,Andoid,Prepaid,0
6452,1,Female,95064,220,62,38,640,2,4,Dual Sim,IOS,Postpaid,0
5781,2,Male,95621,130,50,25,340,0,1,Single Sim,Andoid,Postpaid,0
2284,3,Male,92677,210,25,-1,820,0,4,Single Sim,Andoid,Postpaid,0
3328,3,Male,90037,510,47,22,1220,2,1,Dual Sim,Andoid,Prepaid,1
8436,1,Male,92121,150,28,4,580,2,3,Single Sim,Andoid,Prepaid,0
9565,1,Male,90005,280,34,9,920,0,1,Single Sim,Andoid,Postpaid,0
8646,2,Female,92691,240,49,23,780,3,2,Single Sim,Andoid,Prepaid,0
3636,3,Male,93940,420,54,29,1290,0,4,Single Sim,Andoid,Prepaid,1
9858,3,Male,91109,70,50,25,130,0,2,Single Sim,Andoid,Prepaid,0
5278,3,Male,94539,280,37,11,810,2,1,Single Sim,Andoid,Prepaid,0
6504,3,Male,95207,67,38,8,230,0,1,Single Sim,Andoid,Prepaid,0
